date,NO2,O3,PM10,PM25,site_code
2020-03-29,,,19.254166666666666,,EI8
2020-03-30,,,15.162500000000001,,EI8
2020-03-31,,,18.17083333333333,,EI8
2020-04-01,,,23.34583333333333,,EI8
2020-04-02,,,15.241666666666667,,EI8
2020-04-03,,,23.583333333333332,,EI8
2020-04-04,,,18.395833333333336,,EI8
2020-04-05,,,17.829166666666666,,EI8
2020-04-06,,,15.200000000000001,,EI8
2020-04-07,,,27.97916666666666,,EI8
2020-04-08,,,48.89166666666667,,EI8
2020-04-09,,,53.12916666666667,,EI8
2020-04-10,,,41.01666666666667,,EI8
2020-04-11,,,34.49999999999999,,EI8
2020-04-12,,,26.683333333333334,,EI8
2020-04-13,,,17.816666666666666,,EI8
2020-04-14,,,16.59166666666667,,EI8
2020-04-15,,,30.420833333333324,,EI8
2020-04-16,,,48.195833333333326,,EI8
2020-04-17,,,21.345833333333335,,EI8
2020-04-18,,,23.791666666666668,,EI8
2020-04-19,,,21.67916666666667,,EI8
2020-04-20,,,27.062499999999996,,EI8
2020-01-20,68.64583333333336,,,,EN1
2020-01-21,57.55833333333334,,,,EN1
2020-01-22,45.5375,,,,EN1
2020-01-23,44.12916666666666,,,,EN1
2020-01-24,44.34166666666667,,,,EN1
2020-01-25,36.604166666666664,,,,EN1
2020-01-26,26.02500000000001,,,,EN1
2020-01-27,30.608333333333334,,,,EN1
2020-01-28,16.46666666666667,,,,EN1
2020-01-29,22.120833333333334,,,,EN1
2020-01-30,22.86666666666667,,,,EN1
2020-01-31,14.808695652173911,,,,EN1
2020-02-01,9.558333333333335,,,,EN1
2020-02-02,16.0125,,,,EN1
2020-02-03,10.170833333333333,,,,EN1
2020-02-04,14.800000000000004,,,,EN1
2020-02-05,52.474999999999994,,,,EN1
2020-02-06,66.55416666666666,,,,EN1
2020-02-07,42.5625,,,,EN1
2020-02-08,20.8125,,,,EN1
2020-02-09,5.550000000000001,,,,EN1
2020-02-10,7.741666666666667,,,,EN1
2020-02-11,7.537499999999999,,,,EN1
2020-02-12,21.216666666666665,,,,EN1
2020-02-13,16.88181818181818,,,,EN1
2020-02-14,29.691666666666666,,,,EN1
2020-02-15,10.904166666666667,,,,EN1
2020-02-16,9.329166666666664,,,,EN1
2020-02-17,10.683333333333332,,,,EN1
2020-02-18,16.2625,,,,EN1
2020-02-19,20.770833333333332,,,,EN1
2020-02-20,12.237499999999999,,,,EN1
2020-02-21,15.508333333333335,,,,EN1
2020-02-22,6.6166666666666645,,,,EN1
2020-02-23,15.1875,,,,EN1
2020-02-24,17.479166666666668,,,,EN1
2020-02-25,13.37083333333333,,,,EN1
2020-02-26,17.120833333333334,,,,EN1
2020-02-27,28.954166666666666,,,,EN1
2020-02-28,34.41666666666667,,,,EN1
2020-02-29,9.908333333333333,,,,EN1
2020-03-01,13.616666666666669,,,,EN1
2020-03-02,18.43333333333333,,,,EN1
2020-03-03,27.84583333333333,,,,EN1
2020-03-04,45.25000000000001,,,,EN1
2020-03-05,18.3875,,,,EN1
2020-03-06,29.699999999999992,,,,EN1
2020-03-07,34.958333333333336,,,,EN1
2020-03-08,13.77391304347826,,,,EN1
2020-03-09,15.916666666666671,,,,EN1
2020-03-10,8.075000000000001,,,,EN1
2020-03-11,11.858333333333333,,,,EN1
2020-03-12,8.933333333333334,,,,EN1
2020-03-13,17.191666666666666,,,,EN1
2020-03-14,19.337500000000002,,,,EN1
2020-03-15,13.108333333333334,,,,EN1
2020-03-16,25.770833333333332,,,,EN1
2020-03-17,19.2875,,,,EN1
2020-03-18,16.76666666666667,,,,EN1
2020-03-19,20.670833333333338,,,,EN1
2020-03-20,13.81304347826087,,,,EN1
2020-03-21,14.462499999999999,,,,EN1
2020-03-22,17.345833333333335,,,,EN1
2020-03-23,34.06249999999999,,,,EN1
2020-03-24,39.4125,,,,EN1
2020-03-25,36.224999999999994,,,,EN1
2020-03-26,23.433333333333337,,,,EN1
2020-03-27,14.641666666666666,,,,EN1
2020-03-28,8.216666666666667,,,,EN1
2020-03-29,6.0874999999999995,,,,EN1
2020-03-30,9.379166666666666,,,,EN1
2020-03-31,17.579166666666662,,,,EN1
2020-04-01,21.495833333333337,,,,EN1
2020-04-02,10.975000000000001,,,,EN1
2020-04-03,19.191666666666666,,,,EN1
2020-04-04,25.458333333333332,,,,EN1
2020-04-05,17.004166666666663,,,,EN1
2020-04-06,11.308333333333332,,,,EN1
2020-04-07,25.329166666666666,,,,EN1
2020-04-08,26.29166666666666,,,,EN1
2020-04-09,28.295833333333334,,,,EN1
2020-04-10,24.608333333333334,,,,EN1
2020-04-11,34.27083333333332,,,,EN1
2020-04-12,21.487499999999997,,,,EN1
2020-04-13,8.595833333333333,,,,EN1
2020-04-14,18.258333333333333,,,,EN1
2020-04-15,25.845833333333335,,,,EN1
2020-04-16,28.612500000000008,,,,EN1
2020-04-17,17.183333333333334,,,,EN1
2020-04-18,15.979166666666666,,,,EN1
2020-04-19,10.608333333333336,,,,EN1
2020-04-20,11.858333333333334,,,,EN1
2020-01-20,70.09583333333335,,,,EN4
2020-01-21,65.35416666666666,,,,EN4
2020-01-22,43.441666666666684,,,,EN4
2020-01-23,43.52083333333332,,,,EN4
2020-01-24,42.74999999999999,,,,EN4
2020-01-25,33.23333333333334,,,,EN4
2020-01-26,22.77916666666667,,,,EN4
2020-01-27,39.604166666666664,,,,EN4
2020-01-28,25.41363636363636,,,,EN4
2020-01-29,27.037500000000005,,,,EN4
2020-01-30,30.450000000000003,,,,EN4
2020-01-31,18.724999999999994,,,,EN4
2020-02-01,13.345833333333333,,,,EN4
2020-02-02,17.683333333333334,,,,EN4
2020-02-03,22.516666666666666,,,,EN4
2020-02-04,28.379166666666666,,,,EN4
2020-02-05,63.36666666666667,,,,EN4
2020-02-06,65.11666666666666,,,,EN4
2020-02-07,39.05416666666667,,,,EN4
2020-02-08,22.591666666666658,,,,EN4
2020-02-09,4.500000000000001,,,,EN4
2020-02-10,12.7125,,,,EN4
2020-02-11,15.1,,,,EN4
2020-02-12,28.358333333333334,,,,EN4
2020-02-13,25.99166666666667,,,,EN4
2020-02-14,34.45416666666667,,,,EN4
2020-02-15,8.079166666666666,,,,EN4
2020-02-16,6.3625,,,,EN4
2020-02-17,11.758333333333331,,,,EN4
2020-02-18,18.495833333333337,,,,EN4
2020-02-19,27.816666666666666,,,,EN4
2020-02-20,20.075,,,,EN4
2020-02-21,16.020833333333332,,,,EN4
2020-02-22,6.245833333333334,,,,EN4
2020-02-23,15.075000000000001,,,,EN4
2020-02-24,20.312499999999996,,,,EN4
2020-02-25,18.3375,,,,EN4
2020-02-26,28.754166666666666,,,,EN4
2020-02-27,37.075,,,,EN4
2020-02-28,39.29130434782609,,,,EN4
2020-02-29,15.679166666666667,,,,EN4
2020-03-01,17.6875,,,,EN4
2020-03-02,35.50416666666667,,,,EN4
2020-03-03,46.14166666666666,,,,EN4
2020-03-04,55.5,,,,EN4
2020-03-05,29.895833333333332,,,,EN4
2020-03-06,49.133333333333326,,,,EN4
2020-03-07,38.783333333333324,,,,EN4
2020-03-08,18.55217391304348,,,,EN4
2020-03-09,26.325000000000003,,,,EN4
2020-03-10,15.720833333333331,,,,EN4
2020-03-11,20.320833333333336,,,,EN4
2020-03-12,16.8,,,,EN4
2020-03-13,34.90416666666666,,,,EN4
2020-03-14,24.308333333333334,,,,EN4
2020-03-15,21.425,,,,EN4
2020-03-16,41.10000000000001,,,,EN4
2020-03-17,27.20833333333333,,,,EN4
2020-03-18,23.23478260869565,,,,EN4
2020-03-19,32.57083333333333,,,,EN4
2020-03-20,19.933333333333334,,,,EN4
2020-03-21,10.1,,,,EN4
2020-03-22,8.487499999999999,,,,EN4
2020-03-23,32.75416666666667,,,,EN4
2020-03-24,39.22083333333334,,,,EN4
2020-03-25,35.787499999999994,,,,EN4
2020-03-26,25.64583333333334,,,,EN4
2020-03-27,19.1875,,,,EN4
2020-03-28,3.7083333333333335,,,,EN4
2020-03-29,0.7916666666666666,,,,EN4
2020-03-30,9.266666666666667,,,,EN4
2020-03-31,18.995833333333334,,,,EN4
2020-04-01,26.037499999999998,,,,EN4
2020-04-02,16.06086956521739,,,,EN4
2020-04-03,24.862499999999997,,,,EN4
2020-04-04,21.241666666666667,,,,EN4
2020-04-05,10.733333333333336,,,,EN4
2020-04-06,17.7,,,,EN4
2020-04-07,23.083333333333343,,,,EN4
2020-04-08,30.54166666666666,,,,EN4
2020-04-09,23.433333333333334,,,,EN4
2020-04-10,17.06666666666667,,,,EN4
2020-04-11,29.258333333333336,,,,EN4
2020-04-12,16.575000000000003,,,,EN4
2020-04-13,3.5124999999999997,,,,EN4
2020-04-14,15.112499999999999,,,,EN4
2020-04-15,27.099999999999998,,,,EN4
2020-04-16,27.437499999999996,,,,EN4
2020-04-17,11.670833333333334,,,,EN4
2020-04-18,11.045833333333334,,,,EN4
2020-04-19,6.258333333333332,,,,EN4
2020-04-20,9.89166666666667,,,,EN4
2020-01-20,79.64583333333333,,45.10833333333333,,EN5
2020-01-21,82.49999999999999,,40.126086956521746,,EN5
2020-01-22,57.76249999999999,,32.908333333333324,,EN5
2020-01-23,62.59166666666667,,27.533333333333335,,EN5
2020-01-24,52.06521739130436,,22.404166666666665,,EN5
2020-01-25,32.60833333333333,,27.724999999999994,,EN5
2020-01-26,20.845833333333335,,20.687499999999996,,EN5
2020-01-27,28.829166666666666,,7.666666666666667,,EN5
2020-01-28,34.462500000000006,,8.745833333333334,,EN5
2020-01-29,35.475,,17.349999999999998,,EN5
2020-01-30,27.166666666666668,,8.245833333333335,,EN5
2020-01-31,17.75,,3.345833333333333,,EN5
2020-02-01,21.266666666666666,,16.412499999999998,,EN5
2020-02-02,23.491666666666664,,17.3875,,EN5
2020-02-03,30.104166666666668,,18.154166666666665,,EN5
2020-02-04,39.449999999999996,,17.209090909090907,,EN5
2020-02-05,69.7375,,38.12916666666668,,EN5
2020-02-06,79.10000000000001,,41.891666666666666,,EN5
2020-02-07,48.39565217391305,,38.55833333333333,,EN5
2020-02-08,20.316666666666666,,16.570833333333336,,EN5
2020-02-09,8.15,,10.545833333333333,,EN5
2020-02-10,21.895833333333332,,10.991666666666667,,EN5
2020-02-11,23.620833333333334,,14.883333333333335,,EN5
2020-02-12,32.43749999999999,,11.820833333333333,,EN5
2020-02-13,29.058333333333334,,8.808333333333334,,EN5
2020-02-14,33.62500000000001,,19.679166666666667,,EN5
2020-02-15,7.504166666666666,,4.341666666666667,,EN5
2020-02-16,11.200000000000001,,3.186956521739131,,EN5
2020-02-17,19.966666666666665,,13.920833333333333,,EN5
2020-02-18,24.05416666666667,,10.195833333333331,,EN5
2020-02-19,27.650000000000002,,11.412500000000001,,EN5
2020-02-20,20.825,,5.816666666666667,,EN5
2020-02-21,20.565217391304348,,16.874999999999996,,EN5
2020-02-22,15.075000000000003,,16.2,,EN5
2020-02-23,28.15416666666667,,7.4750000000000005,,EN5
2020-02-24,21.437499999999996,,5.178260869565218,,EN5
2020-02-25,27.674999999999997,,8.408333333333335,,EN5
2020-02-26,36.53333333333334,,12.200000000000001,,EN5
2020-02-27,46.70833333333332,,12.174999999999999,,EN5
2020-02-28,36.458333333333336,,9.987499999999999,,EN5
2020-02-29,17.208333333333332,,14.765217391304347,,EN5
2020-03-01,17.120833333333337,,10.120833333333335,,EN5
2020-03-02,44.75416666666666,,12.230434782608697,,EN5
2020-03-03,43.00833333333333,,14.69166666666667,,EN5
2020-03-04,51.691666666666656,,16.508333333333336,,EN5
2020-03-05,23.57083333333333,,12.870833333333332,,EN5
2020-03-06,64.55416666666666,,28.224999999999998,,EN5
2020-03-07,34.6,,23.479166666666668,,EN5
2020-03-08,20.525000000000002,,,,EN5
2020-03-09,27.52916666666667,,,,EN5
2020-03-10,18.58333333333334,,,,EN5
2020-03-11,18.058333333333334,,,,EN5
2020-03-12,19.191666666666663,,,,EN5
2020-03-13,32.06249999999999,,,,EN5
2020-03-14,14.204166666666667,,,,EN5
2020-03-15,21.033333333333335,,,,EN5
2020-03-16,42.70416666666667,,,,EN5
2020-03-17,19.929166666666667,,,,EN5
2020-03-18,19.40416666666667,,,,EN5
2020-03-19,27.04583333333333,,,,EN5
2020-03-20,15.804166666666669,,,,EN5
2020-03-21,16.108333333333334,,15.579166666666667,,EN5
2020-03-22,15.275,,16.508333333333333,,EN5
2020-03-23,53.17500000000001,,24.254166666666666,,EN5
2020-03-24,53.10416666666668,,25.370833333333334,,EN5
2020-03-25,48.47083333333335,,27.670833333333324,,EN5
2020-03-26,29.137500000000006,,32.475,,EN5
2020-03-27,19.745833333333326,,33.452173913043474,,EN5
2020-03-28,8.675,,18.825000000000003,,EN5
2020-03-29,6.5874999999999995,,10.854166666666666,,EN5
2020-03-30,18.366666666666667,,10.15,,EN5
2020-03-31,26.237499999999997,,13.616666666666667,,EN5
2020-04-01,49.474999999999994,,16.645833333333332,,EN5
2020-04-02,27.687500000000004,,9.84583333333333,,EN5
2020-04-03,41.416666666666664,,17.325,,EN5
2020-04-04,36.31666666666666,,19.84583333333333,,EN5
2020-04-05,24.500000000000004,,16.891666666666666,,EN5
2020-04-06,24.108333333333334,,12.312499999999998,,EN5
2020-04-07,40.97083333333333,,23.14583333333334,,EN5
2020-04-08,43.71304347826087,,47.145833333333336,,EN5
2020-04-09,38.995833333333316,,45.487500000000004,,EN5
2020-04-10,31.066666666666674,,35.970833333333324,,EN5
2020-04-11,47.39583333333334,,35.15833333333333,,EN5
2020-04-12,29.275000000000006,,25.463636363636365,,EN5
2020-04-13,6.300000000000001,,13.691666666666668,,EN5
2020-04-14,27.491666666666664,,13.6,,EN5
2020-04-15,45.26666666666667,,30.058333333333326,,EN5
2020-04-16,46.57916666666668,,46.20434782608696,,EN5
2020-04-17,18.025000000000002,,15.678260869565216,,EN5
2020-04-18,23.549999999999997,,22.412500000000005,,EN5
2020-04-19,13.808333333333332,,17.625,,EN5
2020-04-20,14.670833333333329,,18.791666666666668,,EN5
2020-01-20,41.916666666666664,,,,EN7
2020-01-21,34.800000000000004,,,,EN7
2020-01-22,28.266666666666666,,,,EN7
2020-01-23,28.525000000000002,,,,EN7
2020-01-24,30.9875,,,,EN7
2020-01-25,22.687500000000004,,,,EN7
2020-01-26,20.670833333333338,,,,EN7
2020-01-27,25.61666666666667,,,,EN7
2020-01-28,13.4125,,,,EN7
2020-01-29,17.174999999999997,,,,EN7
2020-01-30,20.229166666666664,,,,EN7
2020-01-31,12.762500000000001,,,,EN7
2020-02-01,7.958333333333333,,,,EN7
2020-02-02,11.454166666666667,,,,EN7
2020-02-03,8.695833333333335,,,,EN7
2020-02-04,14.708695652173912,,,,EN7
2020-02-05,41.55416666666666,,,,EN7
2020-02-06,44.162499999999994,,,,EN7
2020-02-07,29.379166666666674,,,,EN7
2020-02-08,21.900000000000002,,,,EN7
2020-02-09,6.916666666666665,,,,EN7
2020-02-10,7.249999999999999,,,,EN7
2020-02-11,6.9875,,,,EN7
2020-02-12,16.875,,,,EN7
2020-02-13,15.70833333333333,,,,EN7
2020-02-14,25.099999999999998,,,,EN7
2020-02-15,12.75,,,,EN7
2020-02-16,7.029166666666668,,,,EN7
2020-02-17,8.774999999999999,,,,EN7
2020-02-18,12.666666666666666,,,,EN7
2020-02-19,18.1125,,,,EN7
2020-02-20,12.866666666666667,,,,EN7
2020-02-21,12.041666666666663,,,,EN7
2020-02-22,5.304166666666666,,,,EN7
2020-02-23,12.791666666666666,,,,EN7
2020-02-24,12.404166666666667,,,,EN7
2020-02-25,10.258333333333333,,,,EN7
2020-02-26,13.912500000000001,,,,EN7
2020-02-27,26.76666666666667,,,,EN7
2020-02-28,27.236363636363638,,,,EN7
2020-02-29,10.958333333333334,,,,EN7
2020-03-01,9.670833333333333,,,,EN7
2020-03-02,18.45,,,,EN7
2020-03-03,25.45833333333333,,,,EN7
2020-03-04,35.762499999999996,,,,EN7
2020-03-05,14.649999999999999,,,,EN7
2020-03-06,25.950000000000003,,,,EN7
2020-03-07,24.858333333333334,,,,EN7
2020-03-08,10.320833333333335,,,,EN7
2020-03-09,14.058333333333332,,,,EN7
2020-03-10,5.920833333333333,,,,EN7
2020-03-11,8.725,,,,EN7
2020-03-12,6.875,,,,EN7
2020-03-13,13.949999999999998,,,,EN7
2020-03-14,12.512500000000001,,,,EN7
2020-03-15,14.966666666666667,,,,EN7
2020-03-16,24.734782608695657,,,,EN7
2020-03-17,15.637499999999996,,,,EN7
2020-03-18,12.212500000000004,,,,EN7
2020-03-19,15.033333333333333,,,,EN7
2020-03-20,9.595833333333333,,,,EN7
2020-03-21,10.670833333333334,,,,EN7
2020-03-22,11.370833333333332,,,,EN7
2020-03-23,25.616666666666664,,,,EN7
2020-03-24,27.883333333333336,,,,EN7
2020-03-25,29.483333333333338,,,,EN7
2020-03-26,23.358333333333334,,,,EN7
2020-03-27,11.879166666666668,,,,EN7
2020-03-28,5.3625,,,,EN7
2020-03-29,3.995833333333333,,,,EN7
2020-03-30,9.495833333333334,,,,EN7
2020-03-31,18.104166666666668,,,,EN7
2020-04-01,21.870833333333337,,,,EN7
2020-04-02,8.670833333333336,,,,EN7
2020-04-03,15.241666666666665,,,,EN7
2020-04-04,17.541666666666668,,,,EN7
2020-04-05,11.35,,,,EN7
2020-04-06,18.383333333333336,,,,EN7
2020-04-07,22.1875,,,,EN7
2020-04-08,25.474999999999994,,,,EN7
2020-04-09,22.037499999999994,,,,EN7
2020-04-10,18.09583333333333,,,,EN7
2020-04-11,25.45833333333333,,,,EN7
2020-04-12,17.63333333333333,,,,EN7
2020-04-13,5.295833333333333,,,,EN7
2020-04-14,12.558333333333335,,,,EN7
2020-04-15,23.024999999999995,,,,EN7
2020-04-16,25.337500000000002,,,,EN7
2020-04-17,11.279166666666667,,,,EN7
2020-04-18,10.629166666666665,,,,EN7
2020-04-19,8.85,,,,EN7
2020-04-20,9.454166666666666,,,,EN7
2020-01-20,,,,,GB0
2020-01-21,,,,,GB0
2020-01-22,,,,,GB0
2020-01-23,,,,,GB0
2020-01-24,,,,,GB0
2020-01-25,,,,,GB0
2020-01-26,,,,,GB0
2020-01-27,,,,,GB0
2020-01-28,,,,,GB0
2020-01-29,,,,,GB0
2020-01-30,,,,,GB0
2020-01-31,,,,,GB0
2020-02-01,,,,,GB0
2020-02-02,,,,,GB0
2020-02-03,,,,,GB0
2020-02-04,,,,6.883333333333332,GB0
2020-02-05,,,,11.683333333333335,GB0
2020-02-06,,,,14.029166666666663,GB0
2020-02-07,,,,18.666666666666668,GB0
2020-02-08,,,,6.950000000000002,GB0
2020-02-09,,,,6.224999999999999,GB0
2020-02-10,,,,4.9541666666666675,GB0
2020-02-11,,,,6.045833333333334,GB0
2020-02-12,,,,5.1521739130434785,GB0
2020-02-13,,,,4.8375,GB0
2020-02-14,,,,7.4375,GB0
2020-02-15,,,,3.7500000000000004,GB0
2020-02-16,,,,3.308333333333333,GB0
2020-02-17,,,,5.833333333333333,GB0
2020-02-18,,,,4.658333333333333,GB0
2020-02-19,,,,5.791666666666668,GB0
2020-02-20,,,,4.758333333333333,GB0
2020-02-21,,,,6.891666666666667,GB0
2020-02-22,,,,7.529166666666665,GB0
2020-02-23,,,,3.7791666666666663,GB0
2020-02-24,,,,4.195833333333333,GB0
2020-02-25,,,,4.326086956521739,GB0
2020-02-26,,,,5.334782608695651,GB0
2020-02-27,,,,6.783333333333332,GB0
2020-02-28,,,,5.866666666666666,GB0
2020-02-29,,,,7.491666666666667,GB0
2020-03-01,,,,4.739130434782608,GB0
2020-03-02,,,,6.073913043478262,GB0
2020-03-03,,,,6.3374999999999995,GB0
2020-03-04,,,,8.924999999999999,GB0
2020-03-05,,,,9.229166666666666,GB0
2020-03-06,,,,10.391666666666666,GB0
2020-03-07,,,,9.945833333333335,GB0
2020-03-08,,,,5.608695652173912,GB0
2020-03-09,,,,5.795833333333333,GB0
2020-03-10,,,,3.1250000000000004,GB0
2020-03-11,,,,3.4124999999999996,GB0
2020-03-12,,,,5.249999999999999,GB0
2020-03-13,,,,6.6000000000000005,GB0
2020-03-14,,,,5.587500000000001,GB0
2020-03-15,,,,5.579166666666667,GB0
2020-03-16,,,,7.9875,GB0
2020-03-17,,,,6.050000000000001,GB0
2020-03-18,,,,6.583333333333333,GB0
2020-03-19,,,,10.854166666666666,GB0
2020-03-20,,,,6.895833333333333,GB0
2020-03-21,,,,7.7749999999999995,GB0
2020-03-22,,,,9.808333333333334,GB0
2020-03-23,,,,12.391666666666666,GB0
2020-03-24,,,,12.404761904761902,GB0
2020-03-25,,,,18.8125,GB0
2020-03-26,,,,24.741666666666664,GB0
2020-03-27,,,,22.458333333333332,GB0
2020-03-28,,,,12.379166666666668,GB0
2020-03-29,,,,6.154166666666668,GB0
2020-03-30,,,,12.770833333333336,GB0
2020-03-31,,,,8.775,GB0
2020-04-01,,,,9.795454545454545,GB0
2020-04-02,,,,6.929166666666667,GB0
2020-04-03,,,,10.421739130434782,GB0
2020-04-04,,,,10.958333333333334,GB0
2020-04-05,,,,12.970833333333333,GB0
2020-04-06,,,,7.783333333333335,GB0
2020-04-07,,,,16.079166666666666,GB0
2020-04-08,,,,35.675000000000004,GB0
2020-04-09,,,,39.512499999999996,GB0
2020-04-10,,,,28.625000000000004,GB0
2020-04-11,,,,19.900000000000002,GB0
2020-04-12,,,,15.458333333333336,GB0
2020-04-13,,,,8.183333333333335,GB0
2020-04-14,,,,8.633333333333333,GB0
2020-04-15,,,,17.833333333333336,GB0
2020-04-16,,,,32.474999999999994,GB0
2020-04-17,,,,10.174999999999999,GB0
2020-04-18,,,,12.874999999999998,GB0
2020-04-19,,,,11.120833333333335,GB0
2020-04-20,,,,10.895833333333334,GB0
2020-01-20,65.04166666666666,3.345833333333333,31.587499999999995,,GB6
2020-01-21,65.95833333333334,2.4375,35.949999999999996,,GB6
2020-01-22,70.79583333333333,1.3666666666666665,38.16666666666667,,GB6
2020-01-23,70.85416666666667,3.8541666666666665,27.495833333333334,,GB6
2020-01-24,55.849999999999994,5.570833333333333,20.395833333333336,,GB6
2020-01-25,32.27916666666667,18.020833333333332,25.687500000000004,,GB6
2020-01-26,13.754166666666663,37.066666666666656,22.04166666666666,,GB6
2020-01-27,26.11666666666667,43.370833333333316,11.85416666666667,,GB6
2020-01-28,19.799999999999997,48.52916666666667,8.641666666666664,,GB6
2020-01-29,19.491666666666667,45.97916666666666,16.070833333333336,,GB6
2020-01-30,17.32083333333334,39.64166666666665,9.937499999999998,,GB6
2020-01-31,10.420833333333333,43.98333333333332,4.360869565217392,,GB6
2020-02-01,9.433333333333335,49.9,14.891666666666667,,GB6
2020-02-02,11.112500000000006,47.00416666666666,16.275000000000002,,GB6
2020-02-03,22.695833333333336,42.36666666666665,19.329166666666666,,GB6
2020-02-04,38.025,31.96249999999999,16.208333333333332,,GB6
2020-02-05,59.220833333333324,10.304166666666667,30.037500000000005,,GB6
2020-02-06,57.625,8.591666666666667,30.64166666666667,,GB6
2020-02-07,45.512499999999996,15.729166666666664,34.15416666666666,,GB6
2020-02-08,15.362499999999999,43.44999999999999,17.26666666666667,,GB6
2020-02-09,3.554166666666666,58.683333333333344,13.891666666666664,,GB6
2020-02-10,10.283333333333333,53.587500000000006,11.495833333333337,,GB6
2020-02-11,13.362499999999997,51.07916666666667,13.65,,GB6
2020-02-12,21.499999999999996,43.254166666666656,12.262499999999998,,GB6
2020-02-13,29.308333333333337,44.55416666666665,10.4875,,GB6
2020-02-14,24.50833333333333,33.83749999999999,18.908333333333335,,GB6
2020-02-15,5.258333333333333,46.59583333333333,9.637500000000001,,GB6
2020-02-16,5.666666666666667,58.25416666666667,6.8999999999999995,,GB6
2020-02-17,9.65,51.14166666666667,14.550000000000002,,GB6
2020-02-18,13.19166666666667,51.07500000000001,11.558333333333332,,GB6
2020-02-19,18.445833333333336,44.17083333333332,13.187499999999998,,GB6
2020-02-20,16.97083333333333,51.616666666666674,8.3,,GB6
2020-02-21,10.262500000000001,52.604166666666664,18.0125,,GB6
2020-02-22,7.837500000000001,56.904166666666676,17.48333333333333,,GB6
2020-02-23,21.912499999999998,39.254166666666656,11.262500000000001,,GB6
2020-02-24,13.512500000000001,44.57499999999999,8.986956521739131,,GB6
2020-02-25,15.341666666666667,49.43333333333334,10.024999999999997,,GB6
2020-02-26,34.1,34.35833333333332,15.891666666666671,,GB6
2020-02-27,49.01250000000001,26.445833333333326,13.633333333333335,,GB6
2020-02-28,23.079166666666666,38.93333333333332,13.070833333333335,,GB6
2020-02-29,7.533333333333334,55.895833333333336,19.829166666666666,,GB6
2020-03-01,7.404166666666668,56.14166666666668,11.029166666666669,,GB6
2020-03-02,39.35833333333333,34.845833333333324,12.175000000000002,,GB6
2020-03-03,36.95416666666666,29.50416666666666,15.083333333333334,,GB6
2020-03-04,44.229166666666664,26.237499999999994,21.312500000000004,,GB6
2020-03-05,32.00416666666667,36.01249999999998,15.783333333333333,,GB6
2020-03-06,60.40833333333333,24.549999999999994,24.987500000000008,,GB6
2020-03-07,22.787499999999998,39.18333333333332,20.637499999999996,,GB6
2020-03-08,7.425,59.81250000000002,12.545833333333334,,GB6
2020-03-09,14.766666666666667,48.90416666666666,12.991666666666667,,GB6
2020-03-10,8.745833333333335,42.458333333333314,5.8500000000000005,,GB6
2020-03-11,10.662499999999998,56.60416666666665,7.629166666666669,,GB6
2020-03-12,9.920833333333334,53.15416666666667,13.429166666666662,,GB6
2020-03-13,24.583333333333332,43.64166666666665,16.129166666666666,,GB6
2020-03-14,11.37916666666667,54.46666666666667,10.695833333333333,,GB6
2020-03-15,17.320833333333336,53.129166666666684,9.820833333333335,,GB6
2020-03-16,36.295833333333334,29.804166666666656,15.058333333333335,,GB6
2020-03-17,12.420833333333336,50.1625,13.8375,,GB6
2020-03-18,12.27916666666667,49.10833333333333,12.970833333333331,,GB6
2020-03-19,35.15833333333334,34.066666666666656,21.279166666666665,,GB6
2020-03-20,21.004166666666663,47.85416666666666,17.724999999999998,,GB6
2020-03-21,18.07916666666667,46.008333333333326,20.758333333333333,,GB6
2020-03-22,20.070833333333333,40.30416666666665,20.416666666666668,,GB6
2020-03-23,49.262499999999996,26.633333333333326,28.145833333333332,,GB6
2020-03-24,31.30416666666666,37.379166666666656,21.700000000000003,,GB6
2020-03-25,54.80416666666667,27.25416666666666,32.44166666666667,,GB6
2020-03-26,34.77916666666666,43.537499999999994,40.89166666666667,,GB6
2020-03-27,23.7,56.46249999999998,39.525,,GB6
2020-03-28,9.341666666666663,66.41250000000004,24.224999999999998,,GB6
2020-03-29,6.687500000000003,60.40416666666669,16.349999999999998,,GB6
2020-03-30,28.1375,43.84166666666665,25.112499999999994,,GB6
2020-03-31,24.64166666666667,48.612500000000004,20.887500000000003,,GB6
2020-04-01,40.824999999999996,32.02083333333332,19.14166666666667,,GB6
2020-04-02,24.80416666666667,38.399999999999984,12.770833333333334,,GB6
2020-04-03,32.1304347826087,33.47391304347825,17.62173913043478,,GB6
2020-04-04,16.458333333333332,39.149999999999984,15.950000000000001,,GB6
2020-04-05,10.454166666666667,54.88333333333333,18.7,,GB6
2020-04-06,17.391666666666662,48.1875,12.799999999999997,,GB6
2020-04-07,49.88333333333333,25.562499999999996,28.995833333333337,,GB6
2020-04-08,50.25416666666666,30.070833333333326,50.662499999999994,,GB6
2020-04-09,47.14583333333334,30.43749999999999,55.44166666666667,,GB6
2020-04-10,37.525000000000006,31.674999999999994,44.78333333333333,,GB6
2020-04-11,36.88333333333334,28.474999999999994,34.24583333333333,,GB6
2020-04-12,12.191666666666668,64.45416666666668,24.504166666666666,,GB6
2020-04-13,6.4125000000000005,60.95000000000002,20.504166666666666,,GB6
2020-04-14,25.208333333333332,54.48750000000001,19.32083333333333,,GB6
2020-04-15,38.775,39.587499999999984,30.3125,,GB6
