NO2,O3,PM10,PM25,date,site_code
,,4.75,2.970833333333333,2020-02-23,KF1
,,4.462500000000001,2.579166666666667,2020-02-24,KF1
,,6.316666666666666,3.016666666666667,2020-02-25,KF1
,,8.3375,3.870833333333333,2020-02-26,KF1
,,7.712500000000002,4.258333333333333,2020-02-27,KF1
,,8.849999999999998,4.683333333333334,2020-02-28,KF1
,,15.82083333333334,6.983333333333333,2020-02-29,KF1
,,8.891666666666667,4.6000000000000005,2020-03-01,KF1
,,6.729166666666667,3.483333333333333,2020-03-02,KF1
,,11.612500000000002,5.916666666666665,2020-03-03,KF1
,,12.541666666666666,7.6000000000000005,2020-03-04,KF1
,,11.820833333333335,9.408333333333333,2020-03-05,KF1
,,16.545833333333338,10.154166666666667,2020-03-06,KF1
,,18.129166666666663,12.433333333333337,2020-03-07,KF1
,,8.041666666666666,4.795833333333333,2020-03-08,KF1
,,9.216666666666667,4.9624999999999995,2020-03-09,KF1
,,1.9000000000000001,0.8041666666666667,2020-03-10,KF1
,,5.4875,2.795833333333333,2020-03-11,KF1
,,11.570833333333333,5.620833333333333,2020-03-12,KF1
,,12.612500000000002,6.3999999999999995,2020-03-13,KF1
,,6.995833333333334,4.291666666666667,2020-03-14,KF1
,,5.833333333333332,3.670833333333334,2020-03-15,KF1
,,10.643478260869566,6.308695652173912,2020-03-16,KF1
,,11.745833333333335,6.274999999999999,2020-03-17,KF1
,,11.420833333333334,6.466666666666668,2020-03-18,KF1
,,13.316666666666668,10.4625,2020-03-19,KF1
,,9.670833333333334,5.458333333333332,2020-03-20,KF1
,,13.258333333333335,6.816666666666666,2020-03-21,KF1
,,16.650000000000002,9.883333333333333,2020-03-22,KF1
,,20.941666666666674,11.612500000000002,2020-03-23,KF1
,,19.279166666666665,12.745833333333332,2020-03-24,KF1
,,30.658333333333335,21.06666666666667,2020-03-25,KF1
,,37.74166666666668,27.65833333333333,2020-03-26,KF1
,,39.012499999999996,28.52083333333334,2020-03-27,KF1
,,21.191666666666674,13.883333333333333,2020-03-28,KF1
,,13.195833333333328,5.916666666666665,2020-03-29,KF1
,,9.541666666666666,5.091666666666667,2020-03-30,KF1
,,12.912500000000001,6.883333333333334,2020-03-31,KF1
,,12.591666666666663,7.733333333333333,2020-04-01,KF1
,,8.416666666666666,5.079166666666667,2020-04-02,KF1
,,12.020833333333334,7.279166666666666,2020-04-03,KF1
,,13.195833333333333,10.120833333333332,2020-04-04,KF1
,,13.816666666666668,9.258333333333335,2020-04-05,KF1
,,9.945833333333335,5.866666666666666,2020-04-06,KF1
,,18.629166666666663,11.420833333333334,2020-04-07,KF1
,,45.51666666666666,33.64166666666666,2020-04-08,KF1
,,50.20416666666666,40.12083333333333,2020-04-09,KF1
,,36.39166666666666,27.454166666666662,2020-04-10,KF1
,,27.020833333333332,19.270833333333336,2020-04-11,KF1
,,25.191666666666663,18.825,2020-04-12,KF1
,,14.24583333333333,7.445833333333332,2020-04-13,KF1
,,13.175000000000002,7.483333333333333,2020-04-14,KF1
,,25.350000000000005,16.9875,2020-04-15,KF1
,,46.50000000000001,33.51666666666666,2020-04-16,KF1
,,16.791666666666664,9.554166666666667,2020-04-17,KF1
,,20.425,13.579166666666666,2020-04-18,KF1
23.529166666666665,,21.125,,2020-02-01,KT4
22.687500000000004,,30.791666666666668,,2020-02-02,KT4
30.912499999999998,,25.75,,2020-02-03,KT4
30.720833333333335,,21.083333333333332,,2020-02-04,KT4
63.25416666666667,,42.666666666666664,,2020-02-05,KT4
66.65833333333332,,38.125,,2020-02-06,KT4
45.36249999999999,,39.541666666666664,,2020-02-07,KT4
29.7375,,25.208333333333332,,2020-02-08,KT4
8.783333333333333,,17.583333333333332,,2020-02-09,KT4
22.17083333333333,,16.166666666666668,,2020-02-10,KT4
25.404166666666665,,22.583333333333332,,2020-02-11,KT4
38.1625,,19.869565217391305,,2020-02-12,KT4
38.45000000000001,,13.625,,2020-02-13,KT4
44.137499999999996,,29.083333333333332,,2020-02-14,KT4
11.908333333333333,,10.166666666666666,,2020-02-15,KT4
16.366666666666664,,7.958333333333333,,2020-02-16,KT4
25.450000000000003,,19.75,,2020-02-17,KT4
28.325000000000003,,18.583333333333332,,2020-02-18,KT4
35.779166666666676,,19.291666666666668,,2020-02-19,KT4
27.408333333333335,,10.916666666666666,,2020-02-20,KT4
28.416666666666668,,23.791666666666668,,2020-02-21,KT4
18.691666666666663,,23.875,,2020-02-22,KT4
25.833333333333332,,14.708333333333334,,2020-02-23,KT4
22.712500000000002,,11.958333333333334,,2020-02-24,KT4
32.479166666666664,,14.125,,2020-02-25,KT4
37.69565217391303,,22.708333333333332,,2020-02-26,KT4
40.137499999999996,,16.25,,2020-02-27,KT4
38.975,,17.166666666666668,,2020-02-28,KT4
21.979166666666668,,20.375,,2020-02-29,KT4
25.32916666666667,,14.916666666666666,,2020-03-01,KT4
38.69166666666667,,15.541666666666666,,2020-03-02,KT4
46.75833333333333,,23.458333333333332,,2020-03-03,KT4
57.25833333333333,,22.416666666666668,,2020-03-04,KT4
26.120833333333334,,17.083333333333332,,2020-03-05,KT4
56.20416666666666,,34.125,,2020-03-06,KT4
34.291666666666664,,28.708333333333332,,2020-03-07,KT4
20.987500000000004,,17.333333333333332,,2020-03-08,KT4
29.329166666666662,,20.708333333333332,,2020-03-09,KT4
20.5875,,9.416666666666666,,2020-03-10,KT4
25.60434782608696,,13.208333333333334,,2020-03-11,KT4
26.558333333333326,,20.0,,2020-03-12,KT4
37.34166666666667,,22.291666666666668,,2020-03-13,KT4
27.225000000000005,,19.125,,2020-03-14,KT4
24.65416666666667,,13.333333333333334,,2020-03-15,KT4
48.73333333333333,,24.041666666666668,,2020-03-16,KT4
31.75,,24.041666666666668,,2020-03-17,KT4
25.333333333333332,,23.583333333333332,,2020-03-18,KT4
32.3625,,20.125,,2020-03-19,KT4
20.283333333333335,,15.75,,2020-03-20,KT4
14.741666666666669,,17.583333333333332,,2020-03-21,KT4
16.075,,19.0,,2020-03-22,KT4
32.83333333333332,,19.291666666666668,,2020-03-23,KT4
31.258333333333336,,23.166666666666668,,2020-03-24,KT4
40.10000000000001,,29.0,,2020-03-25,KT4
34.204166666666666,,36.75,,2020-03-26,KT4
23.404166666666665,,36.875,,2020-03-27,KT4
9.833333333333334,,23.625,,2020-03-28,KT4
5.8625,,14.958333333333334,,2020-03-29,KT4
14.125,,12.291666666666666,,2020-03-30,KT4
21.63478260869565,,16.043478260869566,,2020-03-31,KT4
39.4625,,23.291666666666668,,2020-04-01,KT4
24.004166666666666,,14.291666666666666,,2020-04-02,KT4
38.25416666666667,,21.875,,2020-04-03,KT4
20.291666666666668,,16.5,,2020-04-04,KT4
13.491666666666662,,16.375,,2020-04-05,KT4
26.84583333333333,,19.291666666666668,,2020-04-06,KT4
36.29166666666666,,28.625,,2020-04-07,KT4
49.824999999999996,,57.625,,2020-04-08,KT4
41.166666666666664,,59.791666666666664,,2020-04-09,KT4
30.091666666666658,,46.208333333333336,,2020-04-10,KT4
36.458333333333336,,34.083333333333336,,2020-04-11,KT4
21.929166666666664,,26.666666666666668,,2020-04-12,KT4
7.416666666666665,,17.875,,2020-04-13,KT4
19.629166666666666,,15.333333333333334,,2020-04-14,KT4
31.274999999999995,,27.541666666666668,,2020-04-15,KT4
43.762499999999996,,54.333333333333336,,2020-04-16,KT4
17.2375,,26.958333333333332,,2020-04-17,KT4
21.4875,,34.541666666666664,,2020-04-18,KT4
25.812500000000004,,25.041666666666668,,2020-02-01,KT5
21.0625,,23.958333333333332,,2020-02-02,KT5
47.974999999999994,,29.166666666666668,,2020-02-03,KT5
57.554166666666674,,27.333333333333332,,2020-02-04,KT5
87.66249999999998,,47.625,,2020-02-05,KT5
99.41250000000001,,39.291666666666664,,2020-02-06,KT5
56.487500000000004,,37.666666666666664,,2020-02-07,KT5
30.74166666666667,,30.625,,2020-02-08,KT5
9.158333333333333,,17.416666666666668,,2020-02-09,KT5
21.733333333333334,,14.625,,2020-02-10,KT5
26.650000000000006,,21.625,,2020-02-11,KT5
42.79583333333334,,27.25,,2020-02-12,KT5
55.26666666666667,,15.166666666666666,,2020-02-13,KT5
52.67083333333335,,27.208333333333332,,2020-02-14,KT5
14.404166666666667,,15.666666666666666,,2020-02-15,KT5
12.550000000000002,,12.166666666666666,,2020-02-16,KT5
24.6125,,19.916666666666668,,2020-02-17,KT5
27.579166666666662,,14.75,,2020-02-18,KT5
38.766666666666666,,15.791666666666666,,2020-02-19,KT5
36.9125,,12.875,,2020-02-20,KT5
19.791666666666668,,19.625,,2020-02-21,KT5
19.941666666666666,,25.25,,2020-02-22,KT5
36.95,,19.0,,2020-02-23,KT5
21.525000000000002,,10.333333333333334,,2020-02-24,KT5
33.40416666666667,,13.291666666666666,,2020-02-25,KT5
57.85833333333332,,28.791666666666668,,2020-02-26,KT5
59.07083333333335,,22.75,,2020-02-27,KT5
37.10416666666667,,15.166666666666666,,2020-02-28,KT5
20.145833333333332,,20.375,,2020-02-29,KT5
19.224999999999998,,14.458333333333334,,2020-03-01,KT5
64.05833333333335,,22.916666666666668,,2020-03-02,KT5
68.15416666666665,,26.652173913043477,,2020-03-03,KT5
69.61249999999998,,25.458333333333332,,2020-03-04,KT5
45.870833333333344,,17.708333333333332,,2020-03-05,KT5
87.99583333333334,,47.041666666666664,,2020-03-06,KT5
35.76666666666667,,26.375,,2020-03-07,KT5
17.9625,,13.75,,2020-03-08,KT5
37.291666666666664,,21.208333333333332,,2020-03-09,KT5
20.608333333333334,,12.75,,2020-03-10,KT5
25.933333333333337,,12.458333333333334,,2020-03-11,KT5
21.40833333333333,,17.0,,2020-03-12,KT5
53.708333333333336,,26.0,,2020-03-13,KT5
27.183333333333326,,15.0,,2020-03-14,KT5
36.2875,,15.375,,2020-03-15,KT5
64.84166666666668,,29.375,,2020-03-16,KT5
29.191666666666663,,20.125,,2020-03-17,KT5
27.92916666666667,,21.666666666666668,,2020-03-18,KT5
48.304166666666674,,27.416666666666668,,2020-03-19,KT5
22.987499999999997,,21.375,,2020-03-20,KT5
18.904166666666665,,21.791666666666668,,2020-03-21,KT5
21.979166666666668,,21.916666666666668,,2020-03-22,KT5
47.17916666666667,,25.956521739130434,,2020-03-23,KT5
47.758333333333326,,24.958333333333332,,2020-03-24,KT5
56.92916666666667,,33.125,,2020-03-25,KT5
43.76666666666667,,39.166666666666664,,2020-03-26,KT5
30.491666666666664,,41.0,,2020-03-27,KT5
11.983333333333334,,25.708333333333332,,2020-03-28,KT5
7.554166666666667,,18.375,,2020-03-29,KT5
27.262500000000003,,17.916666666666668,,2020-03-30,KT5
29.59166666666667,,23.0,,2020-03-31,KT5
62.31666666666667,,26.625,,2020-04-01,KT5
53.65833333333334,,22.208333333333332,,2020-04-02,KT5
61.587500000000006,,26.916666666666668,,2020-04-03,KT5
31.420833333333338,,18.208333333333332,,2020-04-04,KT5
16.291666666666668,,16.416666666666668,,2020-04-05,KT5
54.29583333333334,,27.666666666666668,,2020-04-06,KT5
52.11666666666667,,29.333333333333332,,2020-04-07,KT5
63.98749999999999,,58.125,,2020-04-08,KT5
52.3375,,60.416666666666664,,2020-04-09,KT5
35.05833333333333,,46.75,,2020-04-10,KT5
52.36666666666667,,37.208333333333336,,2020-04-11,KT5
32.449999999999996,,28.375,,2020-04-12,KT5
7.929166666666668,,22.291666666666668,,2020-04-13,KT5
27.2375,,20.541666666666668,,2020-04-14,KT5
40.75833333333333,,31.291666666666668,,2020-04-15,KT5
57.804166666666674,,57.458333333333336,,2020-04-16,KT5
23.862499999999997,,27.875,,2020-04-17,KT5
31.349999999999998,,37.958333333333336,,2020-04-18,KT5
11.358333333333333,,16.125,,2020-02-01,KT6
13.879166666666668,,18.458333333333332,,2020-02-02,KT6
16.35833333333333,,17.0,,2020-02-03,KT6
19.733333333333334,,13.291666666666666,,2020-02-04,KT6
51.599999999999994,,27.625,,2020-02-05,KT6
53.80416666666667,,27.25,,2020-02-06,KT6
48.16666666666668,,31.875,,2020-02-07,KT6
21.483333333333334,,18.958333333333332,,2020-02-08,KT6
5.629166666666666,,14.666666666666666,,2020-02-09,KT6
10.304166666666665,,11.25,,2020-02-10,KT6
11.316666666666665,,12.208333333333334,,2020-02-11,KT6
26.00869565217391,,,,2020-02-12,KT6
30.108333333333324,,8.458333333333334,,2020-02-13,KT6
33.47916666666667,,21.0,,2020-02-14,KT6
8.833333333333332,,12.125,,2020-02-15,KT6
8.891666666666666,,8.541666666666666,,2020-02-16,KT6
12.904166666666667,,14.541666666666666,,2020-02-17,KT6
16.954166666666666,,10.541666666666666,,2020-02-18,KT6
22.60000000000001,,13.125,,2020-02-19,KT6
16.150000000000002,,7.833333333333333,,2020-02-20,KT6
15.970833333333333,,17.666666666666668,,2020-02-21,KT6
7.141666666666667,,17.5,,2020-02-22,KT6
19.07916666666667,,9.958333333333334,,2020-02-23,KT6
17.254166666666666,,8.5,,2020-02-24,KT6
17.075000000000003,,7.363636363636363,,2020-02-25,KT6
22.8125,,9.875,,2020-02-26,KT6
38.05416666666667,,10.041666666666666,,2020-02-27,KT6
41.045454545454554,,12.590909090909092,,2020-02-28,KT6
,,,,2020-02-29,KT6
16.854166666666668,,11.625,,2020-03-01,KT6
26.85416666666667,,9.166666666666666,,2020-03-02,KT6
34.7125,,14.333333333333334,,2020-03-03,KT6
56.07083333333333,,16.291666666666668,,2020-03-04,KT6
29.512499999999992,,13.625,,2020-03-05,KT6
41.204166666666666,,19.541666666666668,,2020-03-06,KT6
26.645833333333332,,22.041666666666668,,2020-03-07,KT6
13.1875,,11.583333333333334,,2020-03-08,KT6
16.379166666666666,,11.875,,2020-03-09,KT6
10.458333333333334,,8.875,,2020-03-10,KT6
14.804166666666672,,9.208333333333334,,2020-03-11,KT6
11.35416666666667,,13.208333333333334,,2020-03-12,KT6
20.12173913043478,,14.0,,2020-03-13,KT6
19.075,,11.5,,2020-03-14,KT6
17.90416666666667,,9.458333333333334,,2020-03-15,KT6
33.508333333333326,,14.791666666666666,,2020-03-16,KT6
21.787499999999994,,16.375,,2020-03-17,KT6
20.487499999999997,,17.708333333333332,,2020-03-18,KT6
38.62083333333334,,18.541666666666668,,2020-03-19,KT6
24.15416666666667,,16.5,,2020-03-20,KT6
20.233333333333334,,15.458333333333334,,2020-03-21,KT6
21.116666666666664,,17.291666666666668,,2020-03-22,KT6
40.36086956521739,,20.047619047619047,,2020-03-23,KT6
44.32500000000001,,21.416666666666668,,2020-03-24,KT6
42.23333333333334,,26.25,,2020-03-25,KT6
35.28333333333333,,32.458333333333336,,2020-03-26,KT6
21.38333333333333,,33.791666666666664,,2020-03-27,KT6
8.862499999999999,,21.458333333333332,,2020-03-28,KT6
5.283333333333334,,13.916666666666666,,2020-03-29,KT6
12.929166666666667,,9.875,,2020-03-30,KT6
23.570833333333336,,15.208333333333334,,2020-03-31,KT6
28.045833333333338,,13.75,,2020-04-01,KT6
13.883333333333333,,8.541666666666666,,2020-04-02,KT6
25.529166666666665,,13.083333333333334,,2020-04-03,KT6
21.42083333333333,,14.833333333333334,,2020-04-04,KT6
15.279166666666667,,15.583333333333334,,2020-04-05,KT6
20.349999999999998,,14.041666666666666,,2020-04-06,KT6
32.84583333333333,,22.083333333333332,,2020-04-07,KT6
45.11249999999999,,49.291666666666664,,2020-04-08,KT6
39.004166666666656,,55.833333333333336,,2020-04-09,KT6
32.09583333333334,,46.5,,2020-04-10,KT6
32.083333333333336,,32.25,,2020-04-11,KT6
18.225,,26.166666666666668,,2020-04-12,KT6
6.962499999999998,,18.375,,2020-04-13,KT6
21.508333333333336,,15.833333333333334,,2020-04-14,KT6
30.3125,,27.291666666666668,,2020-04-15,KT6
47.84583333333334,,51.833333333333336,,2020-04-16,KT6
21.675,,26.208333333333332,,2020-04-17,KT6
20.15,,29.958333333333332,,2020-04-18,KT6
47.091666666666676,,27.254166666666666,,2020-02-01,LB4
47.34166666666666,,27.412500000000005,,2020-02-02,LB4
57.741666666666674,,28.79166666666666,,2020-02-03,LB4
69.58333333333333,,25.259090909090904,,2020-02-04,LB4
106.91666666666667,,45.76666666666667,,2020-02-05,LB4
101.44583333333334,,43.71666666666666,,2020-02-06,LB4
69.87083333333332,,43.11250000000001,,2020-02-07,LB4
69.25833333333333,,32.16250000000001,,2020-02-08,LB4
25.437499999999996,,16.8,,2020-02-09,LB4
33.837500000000006,,19.15833333333333,,2020-02-10,LB4
,,,,2020-02-11,LB4
,,,,2020-02-12,LB4
76.20833333333333,,16.675,,2020-02-13,LB4
82.475,,36.62500000000001,,2020-02-14,LB4
45.90416666666667,,11.516666666666667,,2020-02-15,LB4
39.30416666666667,,11.0375,,2020-02-16,LB4
54.445833333333326,,23.720833333333328,,2020-02-17,LB4
60.68695652173914,,17.354166666666668,,2020-02-18,LB4
72.875,,22.274999999999995,,2020-02-19,LB4
52.77083333333335,,13.941666666666665,,2020-02-20,LB4
49.2125,,26.9875,,2020-02-21,LB4
36.99166666666667,,24.370833333333337,,2020-02-22,LB4
47.44999999999999,,15.100000000000001,,2020-02-23,LB4
39.800000000000004,,10.799999999999999,,2020-02-24,LB4
50.9625,,15.433333333333332,,2020-02-25,LB4
68.58333333333333,,20.262500000000003,,2020-02-26,LB4
78.91666666666667,,19.816666666666666,,2020-02-27,LB4
68.25,,16.666666666666668,,2020-02-28,LB4
47.150000000000006,,23.879166666666666,,2020-02-29,LB4
41.050000000000004,,17.920833333333334,,2020-03-01,LB4
77.225,,18.895833333333336,,2020-03-02,LB4
78.7041666666667,,25.49166666666667,,2020-03-03,LB4
79.77826086956522,,23.770000000000003,,2020-03-04,LB4
61.67083333333334,,18.929166666666667,,2020-03-05,LB4
101.53750000000001,,36.28333333333334,,2020-03-06,LB4
66.64583333333333,,29.962499999999995,,2020-03-07,LB4
36.58695652173913,,16.279166666666665,,2020-03-08,LB4
55.14166666666667,,19.333333333333332,,2020-03-09,LB4
35.81666666666666,,7.2458333333333345,,2020-03-10,LB4
54.46666666666666,,12.891666666666671,,2020-03-11,LB4
42.27916666666666,,21.34583333333333,,2020-03-12,LB4
60.45416666666666,,24.125,,2020-03-13,LB4
51.866666666666674,,16.920833333333334,,2020-03-14,LB4
49.349999999999994,,14.491666666666667,,2020-03-15,LB4
77.325,,26.504166666666666,,2020-03-16,LB4
55.5,,23.417391304347827,,2020-03-17,LB4
53.70833333333335,,21.745833333333337,,2020-03-18,LB4
59.050000000000004,,22.162499999999998,,2020-03-19,LB4
41.72083333333333,,18.695833333333333,,2020-03-20,LB4
34.416666666666664,,19.691666666666666,,2020-03-21,LB4
32.21666666666666,,22.195833333333336,,2020-03-22,LB4
57.35,,25.77916666666667,,2020-03-23,LB4
65.35416666666664,,24.533333333333335,,2020-03-24,LB4
73.38333333333331,,35.06250000000001,,2020-03-25,LB4
57.44166666666666,,42.666666666666664,,2020-03-26,LB4
50.2875,,43.50833333333333,,2020-03-27,LB4
31.716666666666672,,25.529166666666665,,2020-03-28,LB4
23.083333333333332,,19.891666666666662,,2020-03-29,LB4
47.72916666666668,,18.037500000000005,,2020-03-30,LB4
44.54999999999999,,19.499999999999996,,2020-03-31,LB4
77.77083333333333,,23.645833333333332,,2020-04-01,LB4
47.099999999999994,,16.1,,2020-04-02,LB4
73.57916666666665,,22.674999999999997,,2020-04-03,LB4
44.62916666666666,,18.804166666666667,,2020-04-04,LB4
21.00833333333333,,15.833333333333336,,2020-04-05,LB4
50.98333333333333,,19.129166666666663,,2020-04-06,LB4
60.57916666666666,,31.245833333333334,,2020-04-07,LB4
68.3,,56.99166666666665,,2020-04-08,LB4
63.550000000000004,,59.54583333333334,,2020-04-09,LB4
49.35833333333334,,48.62083333333334,,2020-04-10,LB4
75.27500000000002,,38.11666666666667,,2020-04-11,LB4
52.0375,,28.020833333333325,,2020-04-12,LB4
17.054166666666664,,20.22083333333333,,2020-04-13,LB4
36.3,,19.291666666666668,,2020-04-14,LB4
47.675000000000004,,31.850000000000005,,2020-04-15,LB4
66.82083333333333,,57.724999999999994,,2020-04-16,LB4
30.591666666666665,,25.004166666666674,,2020-04-17,LB4
45.09583333333334,,32.60833333333334,,2020-04-18,LB4
26.787499999999998,,28.75,,2020-02-01,LB5
27.825,,23.708333333333332,,2020-02-02,LB5
41.06666666666666,,37.25,,2020-02-03,LB5
47.712500000000006,,44.333333333333336,,2020-02-04,LB5
73.77916666666665,,108.79166666666667,,2020-02-05,LB5
82.28333333333332,,108.04166666666667,,2020-02-06,LB5
55.074999999999996,,104.20833333333333,,2020-02-07,LB5
37.8625,,77.125,,2020-02-08,LB5
13.208333333333337,,47.958333333333336,,2020-02-09,LB5
29.070833333333336,,74.0,,2020-02-10,LB5
31.34166666666667,,100.95833333333333,,2020-02-11,LB5
44.5625,,82.625,,2020-02-12,LB5
52.59999999999999,,74.16666666666667,,2020-02-13,LB5
55.98333333333335,,94.66666666666667,,2020-02-14,LB5
23.170833333333334,,46.916666666666664,,2020-02-15,LB5
20.150000000000002,,41.625,,2020-02-16,LB5
35.766666666666666,,89.16666666666667,,2020-02-17,LB5
40.06086956521739,,87.45833333333333,,2020-02-18,LB5
48.27916666666667,,68.875,,2020-02-19,LB5
39.7125,,64.125,,2020-02-20,LB5
35.64166666666666,,76.33333333333333,,2020-02-21,LB5
20.579166666666666,,71.70833333333333,,2020-02-22,LB5
31.97916666666666,,36.708333333333336,,2020-02-23,LB5
35.75416666666666,,49.416666666666664,,2020-02-24,LB5
39.275,,65.41666666666667,,2020-02-25,LB5
47.62916666666666,,85.08333333333333,,2020-02-26,LB5
57.98333333333334,,22.583333333333332,,2020-02-27,LB5
48.741666666666674,,22.958333333333332,,2020-02-28,LB5
24.816666666666666,,23.541666666666668,,2020-02-29,LB5
27.79583333333333,,16.041666666666668,,2020-03-01,LB5
54.63750000000001,,25.125,,2020-03-02,LB5
63.74583333333333,,44.916666666666664,,2020-03-03,LB5
58.091666666666676,,,,2020-03-04,LB5
36.12608695652174,,,,2020-03-05,LB5
74.175,,38.5,,2020-03-06,LB5
46.22083333333333,,54.25,,2020-03-07,LB5
25.691666666666666,,45.25,,2020-03-08,LB5
40.62083333333333,,72.16666666666667,,2020-03-09,LB5
30.145833333333332,,57.791666666666664,,2020-03-10,LB5
38.29583333333334,,62.666666666666664,,2020-03-11,LB5
,,76.33333333333333,,2020-03-12,LB5
,,68.75,,2020-03-13,LB5
33.7875,,48.083333333333336,,2020-03-14,LB5
34.979166666666664,,35.333333333333336,,2020-03-15,LB5
61.21666666666667,,78.45833333333333,,2020-03-16,LB5
46.373913043478254,,62.08695652173913,,2020-03-17,LB5
43.30833333333334,,46.791666666666664,,2020-03-18,LB5
33.59166666666667,,27.416666666666668,,2020-03-19,LB5
20.833333333333332,,22.916666666666668,,2020-03-20,LB5
16.51666666666667,,22.25,,2020-03-21,LB5
18.004166666666666,,21.0,,2020-03-22,LB5
43.1875,,29.875,,2020-03-23,LB5
46.52916666666667,,34.625,,2020-03-24,LB5
54.12916666666667,,42.333333333333336,,2020-03-25,LB5
31.662500000000005,,42.666666666666664,,2020-03-26,LB5
28.80416666666667,,42.375,,2020-03-27,LB5
14.787499999999996,,26.25,,2020-03-28,LB5
10.508333333333333,,17.583333333333332,,2020-03-29,LB5
18.34166666666667,,14.25,,2020-03-30,LB5
22.65416666666667,,19.791666666666668,,2020-03-31,LB5
57.816666666666656,,24.458333333333332,,2020-04-01,LB5
36.07083333333333,,28.583333333333332,,2020-04-02,LB5
49.26666666666666,,32.708333333333336,,2020-04-03,LB5
30.420833333333334,,22.833333333333332,,2020-04-04,LB5
16.225,,20.25,,2020-04-05,LB5
39.11666666666667,,30.708333333333332,,2020-04-06,LB5
47.9125,,32.083333333333336,,2020-04-07,LB5
48.758333333333326,,55.583333333333336,,2020-04-08,LB5
49.55833333333334,,63.208333333333336,,2020-04-09,LB5
38.79166666666667,,48.291666666666664,,2020-04-10,LB5
51.71666666666666,,36.916666666666664,,2020-04-11,LB5
30.00416666666666,,28.166666666666668,,2020-04-12,LB5
10.216666666666667,,21.125,,2020-04-13,LB5
21.14166666666667,,21.25,,2020-04-14,LB5
36.51666666666667,,35.458333333333336,,2020-04-15,LB5
46.00416666666667,,61.416666666666664,,2020-04-16,LB5
,,28.47826086956522,,2020-04-17,LB5
,,28.625,,2020-04-18,LB5
15.833333333333336,,16.541666666666668,,2020-02-01,LB6
17.049999999999997,,20.416666666666668,,2020-02-02,LB6
24.204166666666666,,18.833333333333332,,2020-02-03,LB6
29.433333333333337,,15.608695652173912,,2020-02-04,LB6
66.86666666666666,,32.875,,2020-02-05,LB6
64.48750000000001,,28.958333333333332,,2020-02-06,LB6
45.725,,33.416666666666664,,2020-02-07,LB6
22.912499999999998,,19.291666666666668,,2020-02-08,LB6
10.025,,13.375,,2020-02-09,LB6
16.4,,12.916666666666666,,2020-02-10,LB6
20.241666666666667,,17.541666666666668,,2020-02-11,LB6
29.21666666666667,,13.791666666666666,,2020-02-12,LB6
29.950000000000006,,11.416666666666666,,2020-02-13,LB6
34.87083333333333,,21.166666666666668,,2020-02-14,LB6
9.945833333333331,,8.25,,2020-02-15,LB6
12.641666666666667,,7.666666666666667,,2020-02-16,LB6
17.875,,18.375,,2020-02-17,LB6
19.608695652173914,,13.181818181818182,,2020-02-18,LB6
26.15416666666667,,16.416666666666668,,2020-02-19,LB6
20.75416666666667,,10.5,,2020-02-20,LB6
17.679166666666667,,20.916666666666668,,2020-02-21,LB6
13.141666666666667,,18.916666666666668,,2020-02-22,LB6
21.704166666666666,,9.666666666666666,,2020-02-23,LB6
17.09166666666667,,7.708333333333333,,2020-02-24,LB6
21.804166666666664,,9.666666666666666,,2020-02-25,LB6
32.214285714285715,,12.565217391304348,,2020-02-26,LB6
39.8375,,11.291666666666666,,2020-02-27,LB6
28.616666666666664,,12.291666666666666,,2020-02-28,LB6
13.262500000000003,,20.041666666666668,,2020-02-29,LB6
14.241666666666667,,13.083333333333334,,2020-03-01,LB6
35.699999999999996,,10.791666666666666,,2020-03-02,LB6
41.625,,15.5,,2020-03-03,LB6
51.15833333333333,,17.625,,2020-03-04,LB6
38.90833333333334,,14.541666666666666,,2020-03-05,LB6
53.145833333333336,,23.833333333333332,,2020-03-06,LB6
30.36666666666667,,22.25,,2020-03-07,LB6
14.937500000000002,,12.208333333333334,,2020-03-08,LB6
21.020833333333332,,13.583333333333334,,2020-03-09,LB6
15.166666666666664,,5.625,,2020-03-10,LB6
16.654166666666672,,7.791666666666667,,2020-03-11,LB6
15.320833333333333,,15.291666666666666,,2020-03-12,LB6
24.025000000000002,,17.083333333333332,,2020-03-13,LB6
18.2375,,13.083333333333334,,2020-03-14,LB6
20.958333333333332,,10.541666666666666,,2020-03-15,LB6
39.637499999999996,,14.5,,2020-03-16,LB6
19.316666666666666,,15.521739130434783,,2020-03-17,LB6
18.870833333333334,,14.833333333333334,,2020-03-18,LB6
38.616666666666674,,16.833333333333332,,2020-03-19,LB6
28.26666666666667,,14.708333333333334,,2020-03-20,LB6
27.29166666666667,,17.333333333333332,,2020-03-21,LB6
28.054166666666664,,19.625,,2020-03-22,LB6
41.93749999999999,,19.5,,2020-03-23,LB6
31.39583333333333,,18.375,,2020-03-24,LB6
57.699999999999996,,27.208333333333332,,2020-03-25,LB6
48.474999999999994,,38.166666666666664,,2020-03-26,LB6
38.04583333333334,,38.541666666666664,,2020-03-27,LB6
24.058333333333326,,24.416666666666668,,2020-03-28,LB6
18.17083333333333,,16.583333333333332,,2020-03-29,LB6
32.020833333333336,,13.458333333333334,,2020-03-30,LB6
36.78750000000001,,17.5,,2020-03-31,LB6
40.65833333333333,,18.541666666666668,,2020-04-01,LB6
23.683333333333326,,11.791666666666666,,2020-04-02,LB6
33.58333333333333,,19.791666666666668,,2020-04-03,LB6
22.737499999999997,,15.125,,2020-04-04,LB6
